"participantID","date","trialNo","blockNo","cutNo","expCond","control","keyCode","shownImgID","shownFoilID","shownSegID","reactionTime","segSize","segCenterX","segCenterY","segCentDist","intDiff","intStd","segNcut","segStab","leaf","correct","meanImgInt","meanSegInt","deltaInt","intOrder","expTime","presentedImgs","segIntensity","segPos","intVals","intDelta","nmcPars","normed_cutNo","normed_reactionTime","normed_segSize","normed_segCenterX","normed_segCenterY","normed_segCentDist","normed_intDiff","normed_intStd","normed_meanImgInt","normed_meanSegInt","normed_deltaInt","normed_intOrder","effortAll","effortUp","avgCrossCorr","trialId","pHat"
"go","05-12-2022",75,"20",2,1,"0","0",12437,0,4,338.418245315552,14,-3.5,2,4.03112887414927,-3.35770529331472,0,1,1,"1",1,204.009840541592,200.652135248278,3.35770529331472,3,"0.2","[[5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 6 6 6 6 3 3]
 [5 5 5 1 6 6 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]]","[[5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 6 6 6 6 3 3]
 [5 5 5 1 6 6 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]]","[[ 1  5]
 [ 2  5]
 [ 1  6]
 [ 2  6]
 [ 1  7]
 [ 2  7]
 [ 1  8]
 [ 2  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295298291627199,0.0233419876894671,NA,NA,0.658201261599338
"go","05-12-2022",77,"20",3,1,"0","1",20556,0,6,238.415718078613,24,3,-2,3.60555127546399,8.48129612121818,1.16131995686203e-13,1,1,"1",0,203.42017429822,211.901470419438,-8.48129612121818,5,"0.2","[[2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 3 3 4 4 4]
 [6 6 6 6 3 3 3 3 4 4]
 [6 6 6 6 6 3 3 3 3 1]
 [6 6 6 6 6 3 3 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]]","[[2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 3 3 4 4 4]
 [6 6 6 6 3 3 3 3 4 4]
 [6 6 6 6 6 3 3 3 3 1]
 [6 6 6 6 6 3 3 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]
 [5 5 5 5 5 5 1 1 1 1]]","[[ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0559807849203042,0.0313337977002711,NA,NA,0.557539295635973
"go","05-12-2022",79,"20",1,1,"0","1",31794,0,2,188.478708267212,8,-4,-3,5,-7.92201347536155,0,1,1,"1",0,203.175453130526,195.253439655164,7.92201347536155,2,"0.2","[[2 2 2 2 6 6 6 6 6 6]
 [2 2 2 2 6 6 6 6 1 1]
 [5 5 5 5 6 6 6 1 1 1]
 [5 5 5 5 5 6 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [3 3 3 5 1 1 1 1 1 4]
 [3 3 3 3 1 1 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]]","[[2 2 2 2 6 6 6 6 6 6]
 [2 2 2 2 6 6 6 6 1 1]
 [5 5 5 5 6 6 6 1 1 1]
 [5 5 5 5 5 6 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [3 3 3 5 1 1 1 1 1 4]
 [3 3 3 3 1 1 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]]","[[1 1]
 [2 1]
 [1 2]
 [2 2]
 [1 3]
 [2 3]
 [1 4]
 [2 4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234283153846705,0.0001995319838301,NA,NA,0.720407562695985
"go","05-12-2022",3,"21",5,1,"0","0",4156,0,10,1.6787052154541,18,-3.5,-2,4.03112887414927,-8.55571272259081,5.84913954557495e-14,1,1,"1",1,203.809152377755,195.253439655164,8.55571272259081,2,"0.2","[[2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 6 4 4 4]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [1 1 1 3 5 5 5 5 6 6]
 [1 1 1 1 5 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]]","[[2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 6 4 4 4]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [1 1 1 3 5 5 5 5 6 6]
 [1 1 1 1 5 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]]","[[1 1]
 [2 1]
 [3 1]
 [1 2]
 [2 2]
 [3 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]
 [1 5]
 [2 5]
 [3 5]
 [1 6]
 [2 6]
 [3 6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0451419130970331,0.0451419130970331,NA,NA,0.44998976822433
"go","05-12-2022",4,"21",3,2,"0","0",7867,0,7,128.324508666992,16,-3,-2.5,3.90512483795333,-14.5922526649621,0,1,1,"1",1,204.592252664962,190,14.5922526649621,1,"1","[[1 1 1 1 1 4 4 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [3 1 1 1 1 4 4 4 4 4]
 [3 3 3 1 1 5 5 5 5 5]
 [3 3 3 3 6 5 5 5 5 5]
 [3 3 6 6 6 5 5 5 5 5]
 [6 6 6 6 6 2 2 5 5 5]
 [6 6 6 6 2 2 2 2 5 5]
 [6 6 6 6 2 2 2 2 2 5]
 [6 6 6 2 2 2 2 2 2 2]]","[[1 1 1 1 1 4 4 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [3 1 1 1 1 4 4 4 4 4]
 [3 3 3 1 1 5 5 5 5 5]
 [3 3 3 3 6 5 5 5 5 5]
 [3 3 6 6 6 5 5 5 5 5]
 [6 6 6 6 6 2 2 5 5 5]
 [6 6 6 6 2 2 2 2 5 5]
 [6 6 6 6 2 2 2 2 2 5]
 [6 6 6 2 2 2 2 2 2 2]]","[[1 1]
 [2 1]
 [1 2]
 [2 2]
 [3 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]
 [4 4]
 [1 5]
 [2 5]
 [3 5]
 [4 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285196553251975,0.0092005047898404,NA,NA,0.656942172652818
"go","05-12-2022",5,"21",5,2,"0","0",12717,0,11,58.3016872406006,10,-4,-2.5,4.7169905660283,-3.46086742868698,0,1,1,"1",1,204.113002676965,200.652135248278,3.46086742868698,3,"1","[[3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 6]
 [1 1 1 1 2 2 2 2 6 6]
 [1 1 1 1 1 2 2 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [5 5 5 1 1 4 4 6 6 6]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]]","[[3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 6]
 [1 1 1 1 2 2 2 2 6 6]
 [1 1 1 1 1 2 2 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [5 5 5 1 1 4 4 6 6 6]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]]","[[1 1]
 [2 1]
 [1 2]
 [2 2]
 [1 3]
 [2 3]
 [1 4]
 [2 4]
 [1 5]
 [2 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040015207492488,0.040015207492488,NA,NA,0.566592593749699
"go","05-12-2022",6,"21",1,1,"0","1",18474,0,2,18.2723999023438,12,-3.5,3,4.60977222864644,15.0393210707141,2.96855073353921e-14,1,1,"1",0,202.721157704982,217.760478775696,-15.0393210707141,6,"0.2","[[1 1 1 1 1 1 6 6 6 6]
 [4 4 1 1 1 1 6 6 6 6]
 [4 4 4 1 1 1 6 6 6 6]
 [4 4 4 4 1 1 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [5 5 4 4 4 3 3 3 3 3]
 [5 5 5 5 2 2 2 2 3 3]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 2 2 2 2 2 2 2]]","[[1 1 1 1 1 1 6 6 6 6]
 [4 4 1 1 1 1 6 6 6 6]
 [4 4 4 1 1 1 6 6 6 6]
 [4 4 4 4 1 1 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [5 5 4 4 4 3 3 3 3 3]
 [5 5 5 5 2 2 2 2 3 3]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 2 2 2 2 2 2 2]]","[[ 1  7]
 [ 2  7]
 [ 3  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0428698088623637,0.0001183945233068,NA,NA,0.694130729539963
"go","05-12-2022",7,"21",1,1,"0","0",66525,0,2,198.442459106445,19,-1,-2.5,2.69258240356725,12.3763009688187,5.8401061200366e-14,1,1,"1",1,205.384177806877,217.760478775696,-12.3763009688187,6,"0.2","[[1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [6 6 6 6 6 4 4 2 2 2]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 4 4 4 4 4 4]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]]","[[1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [6 6 6 6 6 4 4 2 2 2]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 4 4 4 4 4 4]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]]","[[3 1]
 [4 1]
 [5 1]
 [6 1]
 [3 2]
 [4 2]
 [5 2]
 [6 2]
 [3 3]
 [4 3]
 [5 3]
 [6 3]
 [3 4]
 [4 4]
 [5 4]
 [6 4]
 [3 5]
 [4 5]
 [5 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352294364630116,0.0009591649373901,NA,NA,0.704621964044066
"go","05-12-2022",8,"21",4,1,"0","0",20729,0,8,68.2780742645264,15,-1.5,-2,2.5,12.6617029774357,5.88385284466728e-14,1,1,"1",1,205.09877579826,217.760478775696,-12.6617029774357,6,"0.2","[[1 1 1 1 1 4 4 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [6 6 6 6 1 4 4 4 4 4]
 [6 6 6 6 6 6 4 4 4 4]
 [6 6 6 6 6 2 2 2 3 3]
 [5 5 5 5 5 2 2 2 3 3]
 [5 5 5 5 5 2 2 3 3 3]
 [5 5 5 5 5 2 2 3 3 3]
 [5 5 5 5 5 2 3 3 3 3]
 [5 5 5 5 2 2 3 3 3 3]]","[[1 1 1 1 1 4 4 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [6 6 6 6 1 4 4 4 4 4]
 [6 6 6 6 6 6 4 4 4 4]
 [6 6 6 6 6 2 2 2 3 3]
 [5 5 5 5 5 2 2 2 3 3]
 [5 5 5 5 5 2 2 3 3 3]
 [5 5 5 5 5 2 2 3 3 3]
 [5 5 5 5 5 2 3 3 3 3]
 [5 5 5 5 2 2 3 3 3 3]]","[[3 1]
 [4 1]
 [5 1]
 [3 2]
 [4 2]
 [5 2]
 [3 3]
 [4 3]
 [5 3]
 [3 4]
 [4 4]
 [5 4]
 [4 5]
 [5 5]
 [4 6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0590969876373938,0.0590969876373938,NA,NA,0.489872469780112
"go","05-12-2022",9,"21",2,2,"0","1",31203,0,4,278.4743309021,28,3,0,3,-12.9846405764084,0,1,1,"1",0,202.984640576408,190,12.9846405764084,1,"1","[[6 6 6 6 6 6 6 2 2 2]
 [6 6 6 6 6 6 5 5 2 2]
 [4 4 4 4 4 5 5 5 5 2]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 3 5 5 5 5]
 [4 4 4 4 3 3 3 5 5 5]
 [4 4 1 1 1 3 3 3 5 5]
 [1 1 1 1 1 1 1 3 3 3]
 [1 1 1 1 1 1 1 1 3 3]
 [1 1 1 1 1 1 1 1 1 1]]","[[6 6 6 6 6 6 6 2 2 2]
 [6 6 6 6 6 6 5 5 2 2]
 [4 4 4 4 4 5 5 5 5 2]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 3 5 5 5 5]
 [4 4 4 4 3 3 3 5 5 5]
 [4 4 1 1 1 3 3 3 5 5]
 [1 1 1 1 1 1 1 3 3 3]
 [1 1 1 1 1 1 1 1 3 3]
 [1 1 1 1 1 1 1 1 1 1]]","[[ 8  1]
 [ 9  1]
 [10  1]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 9  8]
 [10  8]
 [10  9]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322368909293643,0.001627148272111,NA,NA,0.719130387292713
"go","05-12-2022",11,"21",2,2,"0","0",56163,0,4,408.252239227295,24,3,1.5,3.35410196624968,-13.6218698091881,0,1,1,"1",1,203.621869809188,190,13.6218698091881,1,"1","[[5 5 2 2 2 2 6 6 6 6]
 [5 5 2 2 2 3 6 6 6 6]
 [5 5 2 2 3 3 6 6 6 6]
 [5 5 2 2 3 3 6 6 6 6]
 [5 5 2 3 3 3 3 6 6 6]
 [4 4 4 3 3 3 3 6 6 6]
 [4 4 4 4 1 1 1 1 6 6]
 [4 4 4 4 1 1 1 1 1 1]
 [4 4 4 1 1 1 1 1 1 1]
 [4 4 4 1 1 1 1 1 1 1]]","[[5 5 2 2 2 2 6 6 6 6]
 [5 5 2 2 2 3 6 6 6 6]
 [5 5 2 2 3 3 6 6 6 6]
 [5 5 2 2 3 3 6 6 6 6]
 [5 5 2 3 3 3 3 6 6 6]
 [4 4 4 3 3 3 3 6 6 6]
 [4 4 4 4 1 1 1 1 6 6]
 [4 4 4 4 1 1 1 1 1 1]
 [4 4 4 1 1 1 1 1 1 1]
 [4 4 4 1 1 1 1 1 1 1]]","[[ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0530314974943391,0.0008404286640666,NA,NA,0.761141215000376
"go","05-12-2022",12,"21",4,2,"0","0",92389,0,8,1.5408992767334,23,2,-2.5,3.20156211871642,-3.47468353592353,0,1,1,"1",1,204.126818784201,200.652135248278,3.47468353592353,3,"1","[[6 6 6 6 2 5 5 5 5 5]
 [6 6 6 6 6 2 5 5 5 5]
 [6 6 6 6 6 2 2 5 5 5]
 [6 6 6 6 1 1 1 1 1 1]
 [3 6 1 1 1 1 1 1 1 4]
 [3 3 3 1 1 1 1 1 4 4]
 [3 3 3 3 1 1 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]]","[[6 6 6 6 2 5 5 5 5 5]
 [6 6 6 6 6 2 5 5 5 5]
 [6 6 6 6 6 2 2 5 5 5]
 [6 6 6 6 1 1 1 1 1 1]
 [3 6 1 1 1 1 1 1 1 4]
 [3 3 3 1 1 1 1 1 4 4]
 [3 3 3 3 1 1 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]]","[[ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 8  5]
 [ 9  5]
 [10  5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0494053316040845,0.0494053316040845,NA,NA,0.64978762795115
"go","05-12-2022",13,"21",3,1,"0","1",15172,0,6,18.4905529022217,11,-0.5,2.5,2.54950975679639,-15.1589847062777,0,1,1,"1",0,205.158984706278,190,15.1589847062777,1,"0.2","[[2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 1]
 [2 6 6 6 6 5 1 1 1 3]
 [6 6 6 6 6 1 1 1 3 3]
 [6 6 6 6 6 1 1 1 3 3]
 [6 6 6 4 4 4 1 3 3 3]
 [6 4 4 4 4 4 4 3 3 3]
 [4 4 4 4 4 4 4 3 3 3]
 [4 4 4 4 4 4 4 3 3 3]]","[[2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 1]
 [2 6 6 6 6 5 1 1 1 3]
 [6 6 6 6 6 1 1 1 3 3]
 [6 6 6 6 6 1 1 1 3 3]
 [6 6 6 4 4 4 1 3 3 3]
 [6 4 4 4 4 4 4 3 3 3]
 [4 4 4 4 4 4 4 3 3 3]
 [4 4 4 4 4 4 4 3 3 3]]","[[ 5  6]
 [ 6  6]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 4  9]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214683572817257,0.0108154714185275,NA,NA,0.612206908311721
"go","05-12-2022",14,"21",3,1,"0","1",40147,0,6,228.410959243774,12,-3.5,1.5,3.80788655293195,-8.11291617317747,2.96855073353921e-14,1,1,"1",0,203.366355828342,195.253439655164,8.11291617317747,2,"0.2","[[6 6 6 2 2 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 1]
 [4 6 6 6 6 6 2 1 1 1]
 [4 4 4 6 6 6 1 1 1 1]
 [3 3 4 4 4 4 1 1 1 1]
 [3 3 3 3 3 4 1 1 1 1]
 [3 3 3 3 3 5 5 1 1 1]
 [3 3 3 3 5 5 5 5 1 1]
 [3 3 3 5 5 5 5 5 5 5]
 [3 3 5 5 5 5 5 5 5 5]]","[[6 6 6 2 2 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 1]
 [4 6 6 6 6 6 2 1 1 1]
 [4 4 4 6 6 6 1 1 1 1]
 [3 3 4 4 4 4 1 1 1 1]
 [3 3 3 3 3 4 1 1 1 1]
 [3 3 3 3 3 5 5 1 1 1]
 [3 3 3 3 5 5 5 5 1 1]
 [3 3 3 5 5 5 5 5 5 5]
 [3 3 5 5 5 5 5 5 5 5]]","[[ 1  4]
 [ 1  5]
 [ 1  6]
 [ 2  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 1  8]
 [ 2  8]
 [ 1  9]
 [ 2  9]
 [ 1 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0763189280153408,0.0289706976739197,NA,NA,0.524566019102076
"go","05-12-2022",17,"21",5,2,"0","1",88533,0,11,38.3455753326416,17,-3,2.5,3.90512483795333,-7.22789655062999,5.85928550210846e-14,1,1,"1",0,202.481336205794,195.253439655164,7.22789655062999,2,"1","[[4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 3 3 3]
 [1 1 6 6 6 3 3 3 3 3]
 [1 1 1 6 3 3 3 3 3 3]
 [1 1 1 1 3 3 3 3 3 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 5 5 5 5 5 5]
 [1 1 1 1 5 5 5 5 5 5]]","[[4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 3 3 3]
 [1 1 6 6 6 3 3 3 3 3]
 [1 1 1 6 3 3 3 3 3 3]
 [1 1 1 1 3 3 3 3 3 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 5 5 5 5 5 5]
 [1 1 1 1 5 5 5 5 5 5]]","[[ 1  6]
 [ 2  6]
 [ 3  6]
 [ 4  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025985776358946,0.025985776358946,NA,NA,0.53005101670574
"go","05-12-2022",19,"21",2,2,"0","0",18469,0,4,78.341007232666,15,-3.5,2.5,4.30116263352131,14.8533025787589,5.88385284466728e-14,1,1,"1",1,202.907176196937,217.760478775696,-14.8533025787589,6,"1","[[5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 4 6 6 6 6 6]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]]","[[5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 4 6 6 6 6 6]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]]","[[ 1  6]
 [ 2  6]
 [ 3  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0663904776116014,0.0270635362186004,NA,NA,0.785751719858235
